COOPERATIVA,MES#,AÑO,INGRESOS,Productos Financieros,Productos x Servicios,Otros Productos,Ingresos Anteriores,EGRESOS,Gastos Financieros,Gastos de Administracion,Otros Gastos,Gastos Anteriores,EXCEDENTES
PROSPERIDAD,9,2024,15068067,14929568,59351,0,79148,14399798,4085938,9321814,952672,39374,668269
PROSPERIDAD,10,2024,16693326,16547897,66281,0,79148,16114491,4546248,10434428,1084597,49218,578835
PROSPERIDAD,11,2024,18101543,17949479,72916,0,79148,17679158,5005736,11474385,1139976,59061,422385
PROSPERIDAD,12,2024,20014992,19787476,87586,0,139930,19241865,5462424,12653512,1057024,68905,773127
PROSPERIDAD,1,2025,1069906,1056036,13870,0,0,1551018,455029,1004187,81959,9843,-481112
PROSPERIDAD,2,2025,2298180,2215716,37239,0,45225,3190336,882265,2177770,110614,19687,-892156
PROSPERIDAD,3,2025,3496499,3348345,102929,0,45225,4676916,1315703,3215453,126073,19687,-1180417
PROSPERIDAD,4,2025,4530646,4360327,125094,0,45225,6234784,1769672,4217281,208457,39374,-1704138
PROSPERIDAD,5,2025,5958063,5764739,148099,0,45225,8009527,2224252,5506889,229168,49218,-2051464
PROSPERIDAD,6,2025,7397140,7184903,167012,0,45225,9516276,2673456,6542144,251458,49218,-2119136
PROSPERIDAD,7,2025,8658814,8425833,187756,0,45225,11116445,3088800,7707445,270982,49218,-2457631
PROSPERIDAD,8,2025,10083171,9823461,214485,0,45225,12681617,3502187,8839500,290712,49218,-2598446
PROSPERIDAD,9,2025,11662212,11378440,238547,0,45225,14307802,3917305,10023911,317368,49218,-2645590
PROSPERIDAD,10,2025,12860305,12561456,253624,0,45225,15769772,4275400,10970368,474786,49218,-2909467
PROSPERIDAD,11,2025,14604999,14282104,277670,0,45225,16820474,4635099,11928539,207618,49218,-2215475
PROSPERIDAD,1,2026,1270085,1251772,11493,0,6820,1350932,356010,934172,34455,26295,-80847
PROSPERIDAD,2,2026,2425011,2401306,20048,0,3657,2669456,725630,1874556,42975,26295,-244445
PROSPERIDAD,3,2026,3537730,3498072,36000,0,3657,4343418,1090963,2998496,227664,26295,-805689
RIO GRANDE,1,2019,5139075,5117926,18589,2560,0,3974683,1649060,2325623,0,0,1164392
RIO GRANDE,2,2019,10274093,10229697,34132,10264,0,7954306,3320622,4633684,0,0,2319787
RIO GRANDE,3,2019,15889330,15434989,55710,398631,0,12115336,5026204,7089132,0,0,3773994
RIO GRANDE,4,2019,21414275,20790248,73422,550605,0,16268176,6689418,9578758,0,0,5146099
RIO GRANDE,5,2019,30289806,30202137,81424,6245,0,22702798,9951949,12750849,0,0,7587008
RIO GRANDE,6,2019,32355581,31554520,133677,667384,0,24419128,10012223,14406905,0,0,7936453
RIO GRANDE,7,2019,37714281,36799075,152945,762261,0,28613414,11705308,16908106,0,0,9100867
RIO GRANDE,8,2019,43259709,41974121,173573,1112015,0,33004861,13459135,19545726,0,0,10254848
RIO GRANDE,9,2019,48742866,47381053,193116,1168697,0,37469769,15271856,22197913,0,0,11273097
RIO GRANDE,10,2019,54372583,52988983,212458,1171142,0,42081712,17115109,24666603,0,300000,12290871
RIO GRANDE,11,2019,60426623,59020239,233232,1173152,0,47217747,19036731,27238761,42255,900000,13208876
RIO GRANDE,12,2019,66394542,64975328,252475,1166739,0,60865223,20973238,31689899,7109379,1092707,5529319
RIO GRANDE,1,2020,5941158,5916050,23083,2025,0,4426898,1950735,2476163,0,0,1514260
RIO GRANDE,2,2020,12077908,12029040,44273,4595,0,9142310,3936946,5205364,0,0,2935598
RIO GRANDE,3,2020,18209906,18143957,60124,5825,0,13952898,5922182,8030716,0,0,4257008
RIO GRANDE,4,2020,24209875,24134270,69570,6035,0,18350316,7926408,10423908,0,0,5859559
RIO GRANDE,5,2020,30289806,30202137,81424,6245,0,22702798,9951949,12750849,0,0,7587008
RIO GRANDE,6,2020,36543023,36432397,103961,6665,0,27270198,12112204,15157994,0,0,9272825
RIO GRANDE,7,2020,42777520,42646402,123553,7565,0,31875211,14279615,17595596,0,0,10902309
RIO GRANDE,8,2020,49544188,49388302,147046,8840,0,36434404,16483439,19950965,0,0,13109784
RIO GRANDE,9,2020,56165367,55982646,172441,10280,0,41221309,18721693,22499616,0,0,14944058
RIO GRANDE,10,2020,62919281,62709035,197446,12800,0,46046718,20961858,25084860,0,0,16872563
RIO GRANDE,11,2020,69833545,69594460,224215,14870,0,51275383,23201402,28073981,0,0,18558162
RIO GRANDE,12,2020,77011470,76746216,247444,17810,0,61983708,25405925,36577783,0,0,15027762
RIO GRANDE,1,2021,7089302,7058338,28504,2460,0,4892198,2251181,2641017,0,0,2197104
RIO GRANDE,2,2021,14311923,14154459,49758,107706,0,10219720,4571365,5648355,0,0,4092203
RIO GRANDE,3,2021,21939277,21754136,74135,111006,0,15848207,6958296,8889911,0,0,6091070
RIO GRANDE,4,2021,29543546,29323625,116265,103656,0,21337971,9380367,11957604,0,0,8205575
RIO GRANDE,5,2021,37289645,37035430,150544,103671,0,26845096,11612497,15232599,0,0,10444549
RIO GRANDE,6,2021,45005227,44715057,186499,103671,0,32260515,13811464,18449051,0,0,12744712
RIO GRANDE,7,2021,53019556,52697797,218088,103671,0,37838023,16000398,21837625,0,0,15181533
RIO GRANDE,8,2021,61191663,60650610,248786,292267,0,43329845,18153751,25176094,0,0,17861818
RIO GRANDE,9,2021,69188909,68618285,278357,292267,0,49046371,20285805,28760566,0,0,20142538
RIO GRANDE,10,2021,77262114,76661300,308547,292267,0,55034202,22376842,32657360,0,0,22227912
RIO GRANDE,11,2021,85566555,84934899,339389,292267,0,61232887,24431715,36801172,0,0,24333668
RIO GRANDE,12,2021,94289624,93573236,368778,347610,0,68781312,26518968,42262344,0,0,25508312
RIO GRANDE,1,2022,8495626,8462794,32832,0,0,5418681,2201028,3217653,0,0,3076945
RIO GRANDE,2,2022,17203680,17137490,66190,0,0,11165890,4467278,6698612,0,0,6037790
RIO GRANDE,3,2022,26078884,25979034,99850,0,0,17330676,6735375,10595301,0,0,8748208
RIO GRANDE,4,2022,35462098,35328745,133353,0,0,24247850,9050378,15197472,0,0,11214248
RIO GRANDE,5,2022,44494418,44319750,174668,0,0,30829641,11376634,19453007,0,0,13664777
RIO GRANDE,6,2022,53477478,53266393,211085,0,0,37653442,13762827,23890615,0,0,15824036
RIO GRANDE,7,2022,62844814,62388909,245306,0,210599,44987818,16152174,28835644,0,0,17856996
RIO GRANDE,8,2022,72040825,71548047,282179,0,210599,52218693,18493719,33724974,0,0,19822132
RIO GRANDE,9,2022,81511435,80984685,316151,0,210599,59812166,20799597,39012569,0,0,21699269
RIO GRANDE,10,2022,91071578,90453414,407565,0,210599,67333989,23201236,44132753,0,0,23737589
RIO GRANDE,11,2022,100751885,100095202,446084,0,210599,74705387,25640801,49064586,0,0,26046498
RIO GRANDE,12,2022,110841926,110107752,523575,0,210599,83587933,28042532,55545401,0,0,27253993
RIO GRANDE,1,2023,10070066,10032215,37851,0,0,6999108,2453409,4545699,0,0,3070958
RIO GRANDE,2,2023,20285860,20219671,66189,0,0,13824901,4852650,8972251,0,0,6460959
RIO GRANDE,3,2023,30954109,30826761,113348,14000,0,21271850,7304066,13967784,0,0,9682259
RIO GRANDE,4,2023,41619042,41450789,147253,21000,0,28257544,9768866,18488678,0,0,13361498
RIO GRANDE,5,2023,54219752,52802053,179699,1238000,0,37053689,12261970,24791719,0,0,17166063
RIO GRANDE,6,2023,65766907,64306253,215654,1245000,0,44786864,14790082,29996782,0,0,20980043
RIO GRANDE,7,2023,77020092,75512904,250188,1257000,0,52754301,17341852,35412449,0,0,24265791
RIO GRANDE,8,2023,88542264,86982471,290793,1269000,0,60975881,19886552,41089329,0,0,27566383
RIO GRANDE,9,2023,100066979,98427860,358119,1281000,0,69804954,22431849,47373105,0,0,30262025
RIO GRANDE,10,2023,111483022,109786183,403839,1293000,0,79045101,24974782,54070319,0,0,32437921
RIO GRANDE,11,2023,123163181,121422549,440632,1300000,0,87823358,27905033,59918325,0,0,35339823
RIO GRANDE,12,2023,134790845,133009865,473980,1307000,0,118325118,30986713,67109243,20229162,0,16465727
RIO GRANDE,1,2024,11739753,11700325,32428,7000,0,8726836,3123619,5603217,0,0,3012917
RIO GRANDE,2,2024,24323272,24254019,55253,14000,0,18250663,6458054,11792609,0,0,6072609
RIO GRANDE,3,2024,37014794,36913987,79807,21000,0,27842944,9983344,17859600,0,0,9171850
RIO GRANDE,4,2024,50449786,50314249,107537,28000,0,38203890,13581839,24622051,0,0,12245896
RIO GRANDE,5,2024,64238462,64064708,138754,35000,0,48864597,17226258,31638339,0,0,15373865
RIO GRANDE,6,2024,78189923,77972606,175317,42000,0,59790378,20923838,38866540,0,0,18399545
RIO GRANDE,7,2024,92386693,92125264,212429,49000,0,70802514,24677469,46125045,0,0,21584179
RIO GRANDE,8,2024,106400830,106065112,335718,0,0,82272125,28451374,53820751,0,0,24128705
RIO GRANDE,9,2024,120106497,119725892,380605,0,0,93822373,32300080,61522293,0,0,26284124
RIO GRANDE,10,2024,134044201,133597155,447046,0,0,105325154,36088072,69237082,0,0,28719047
RIO GRANDE,11,2024,148479556,147572141,475914,431501,0,117445302,39969232,77468276,7794,0,31034254
RIO GRANDE,12,2024,163058247,162089072,537674,431501,0,129680734,43938051,85742683,0,0,33377513
RIO GRANDE,1,2025,14858738,14809551,49187,0,0,10635383,4076045,6559338,0,0,4223355
RIO GRANDE,2,2025,30032974,29492028,360946,180000,0,22263736,8356562,13907174,0,0,7769238
RIO GRANDE,3,2025,45694093,44902640,585588,205865,0,34146768,12729564,21417204,0,0,11547325
RIO GRANDE,4,2025,61648018,60622656,819497,205865,0,46428146,17229350,29198796,0,0,15219872
RIO GRANDE,5,2025,78134194,76874426,1053903,205865,0,59330111,21804077,37526034,0,0,18804083
RIO GRANDE,6,2025,95196980,93742711,1248404,205865,0,72517343,26475499,45621844,0,420000,22679637
RIO GRANDE,7,2025,111963418,110347326,1410227,205865,0,85848702,31260300,54168402,0,420000,26114716
RIO GRANDE,8,2025,129429354,127620334,1603155,205865,0,99278764,36166011,62692753,0,420000,30150590
RIO GRANDE,9,2025,146801276,144797086,1798325,205865,0,113534966,41105200,72009766,0,420000,33266310
RIO GRANDE,10,2025,164240239,162078151,1956223,205865,0,128924947,46175097,82329850,0,420000,35315292
RIO GRANDE,11,2025,181814774,179486720,2122189,205865,0,142884093,51401933,91062160,0,420000,38930681
RIO GRANDE,12,2025,199507098,196998655,2302578,205865,0,159280222,56664495,102195727,0,420000,40226876
RIO GRANDE,1,2026,17632493,17446103,185815,575,0,13845558,5503730,8341828,0,0,3786935
RIO GRANDE,2,2026,35504987,35142563,361849,575,0,28673191,11179222,17493969,0,0,6831796
RIO GRANDE,3,2026,53828885,53235045,593840,0,0,44081177,17068603,27012574,0,0,9747707
SAGRADA FAMILIA,1,2019,46916261,45210257,1289895,416109,0,41856617,9248626,32487565,120426,0,5059644
SAGRADA FAMILIA,2,2019,92429905,89271456,2465146,693303,0,84162480,18663829,65376703,121948,0,8267425
SAGRADA FAMILIA,3,2019,137644734,132092039,3652974,1899721,0,125333955,28653489,96385742,294724,0,12310779
SAGRADA FAMILIA,4,2019,186920318,178391811,6132466,2396041,0,168693332,38624266,129511543,557523,0,18226986
SAGRADA FAMILIA,5,2019,261911838,249053732,9890858,2967248,0,232693348,59514223,171002261,2176864,0,29218490
SAGRADA FAMILIA,6,2019,309388633,271607397,33873322,3907914,0,256069232,58903564,196423988,741680,0,53319401
SAGRADA FAMILIA,7,2019,364545847,323009522,37042966,4493359,0,303238539,70021263,231033909,2183367,0,61307308
SAGRADA FAMILIA,8,2019,418269160,372831208,39887956,5549996,0,347103335,81014165,262929327,3159843,0,71165825
SAGRADA FAMILIA,9,2019,471844029,421988535,43470131,6385363,0,392148149,92425302,295761528,3961319,0,79695880
SAGRADA FAMILIA,10,2019,525413375,472530388,46038689,6844298,0,434007161,103369823,325869034,4768304,0,91406214
SAGRADA FAMILIA,11,2019,578763603,522600878,48943065,7219660,0,483203478,114984003,362551609,5667866,0,95560125
SAGRADA FAMILIA,12,2019,636754101,574102595,54663270,7988236,0,599854101,127909570,405183633,66760898,0,36900000
SAGRADA FAMILIA,1,2020,55807298,51913504,2600409,1293385,0,47743503,11328725,36017087,397691,0,8063795
SAGRADA FAMILIA,2,2020,111942083,104770382,4827934,2343767,0,95362770,23131228,71276718,954824,0,16579313
SAGRADA FAMILIA,3,2020,164637394,155232012,6712112,2693270,0,141674340,35848427,104083000,1742913,0,22963054
SAGRADA FAMILIA,4,2020,215075824,203872304,8282420,2921100,0,188867946,47708202,139078507,2081237,0,26207878
SAGRADA FAMILIA,5,2020,261911838,249053732,9890858,2967248,0,232693348,59514223,171002261,2176864,0,29218490
SAGRADA FAMILIA,6,2020,307317117,292197429,11429939,3689749,0,275109165,72608924,200256571,2243670,0,32207952
SAGRADA FAMILIA,7,2020,348247277,331496416,12995363,3755498,0,314442658,85663837,226402942,2375879,0,33804619
SAGRADA FAMILIA,8,2020,394477235,375957944,14558866,3960425,0,358806446,98690724,257377136,2738586,0,35670789
SAGRADA FAMILIA,9,2020,446055416,425695903,16090873,4268640,0,407236121,111555121,292081382,3599618,0,38819295
SAGRADA FAMILIA,10,2020,501275170,478270987,18044399,4959784,0,458150292,125413037,328187253,4550002,0,43124878
SAGRADA FAMILIA,11,2020,554580986,528918797,19969060,5693129,0,507606416,138496333,364200081,4910002,0,46974570
SAGRADA FAMILIA,12,2020,609252780,580007369,22098520,7146891,0,587498718,153403822,403243541,30851355,0,21754062
SAGRADA FAMILIA,1,2021,54170481,52066832,1849261,254388,0,50031906,13828908,35953729,249269,0,4138575
SAGRADA FAMILIA,2,2021,105781914,101299429,3556434,926051,0,97985452,27492851,69994061,498540,0,7796462
SAGRADA FAMILIA,3,2021,168934015,162328372,5344412,1261231,0,156529014,42452079,113154124,922811,0,12405001
SAGRADA FAMILIA,4,2021,227710731,218915688,7039221,1755822,0,209274204,57445069,150598721,1230414,0,18436527
SAGRADA FAMILIA,5,2021,288021491,277263996,8777926,1979569,0,262601566,72282405,188281145,2038016,0,25419925
SAGRADA FAMILIA,6,2021,349437091,334168233,10544835,4724023,0,316338034,88444100,225048315,2845619,0,33099057
SAGRADA FAMILIA,7,2021,408582936,390986286,12307686,5288964,0,368050327,104454840,259950019,3645468,0,40532609
SAGRADA FAMILIA,8,2021,469162557,449589123,13952222,5621212,0,421009514,120085040,296596404,4328070,0,48153043
SAGRADA FAMILIA,9,2021,526162843,504457553,15580412,6124878,0,472217191,135535129,331671389,5010673,0,53945652
SAGRADA FAMILIA,10,2021,587902172,563932169,17432293,6537710,0,527491001,151240583,370473062,5777356,0,60411171
SAGRADA FAMILIA,11,2021,647119814,621084818,19115569,6919427,0,580496838,166893341,407076064,6527433,0,66622976
SAGRADA FAMILIA,12,2021,711165932,682183713,21509861,7472358,0,685291070,183402548,447645574,54242948,0,25874862
SAGRADA FAMILIA,1,2022,60891920,58116123,1532020,1243777,0,53412507,16076857,37335650,0,0,7479413
SAGRADA FAMILIA,2,2022,117452245,111741187,3638693,2072365,0,104244409,31821736,72422673,0,0,13207836
SAGRADA FAMILIA,3,2022,177385055,169490793,5378323,2515939,0,157709799,48741003,108843704,125092,0,19675256
SAGRADA FAMILIA,4,2022,177385055,169490793,5378323,2515939,0,157709799,48741003,108843704,125092,0,19675256
SAGRADA FAMILIA,5,2022,296683146,284604810,8441520,3636816,0,264688139,81838173,182641176,208790,0,31995007
SAGRADA FAMILIA,6,2022,355289109,340900557,10483117,3905435,0,317894274,98139041,219514408,240825,0,37394835
SAGRADA FAMILIA,7,2022,414701832,398521780,11950058,4229994,0,370302613,113450386,256611402,240825,0,44399219
SAGRADA FAMILIA,8,2022,480724118,462111296,13972293,4640529,0,426434147,129026716,296772523,634908,0,54289971
SAGRADA FAMILIA,9,2022,544009043,522101949,15806073,6101021,0,481670239,144087504,336942076,640659,0,62338804
SAGRADA FAMILIA,10,2022,608126179,583121122,17848837,7156220,0,537498412,159491162,377366591,640659,0,70627767
SAGRADA FAMILIA,11,2022,670333394,642367114,20330450,7635830,0,594454030,175494815,417325357,1633858,0,75879364
SAGRADA FAMILIA,12,2022,741702493,708224252,22860207,10618034,0,711993330,191440724,465314680,55237926,0,29709163
SAGRADA FAMILIA,1,2023,59686884,57534598,1807974,344312,0,54593256,14857375,39735881,0,0,5093628
SAGRADA FAMILIA,2,2023,123258323,119025328,3729744,503251,0,112837835,29640050,83197785,0,0,10420488
SAGRADA FAMILIA,3,2023,188526232,181030257,6857273,638702,0,172254756,45250089,127002369,2298,0,16271476
SAGRADA FAMILIA,4,2023,246763049,236465139,9566556,731354,0,224589206,60459980,164126928,2298,0,22173843
SAGRADA FAMILIA,5,2023,313711054,300614500,11997279,1099275,0,283197976,75504146,207612025,81805,0,30513078
SAGRADA FAMILIA,6,2023,377607988,361955467,14100407,1552114,0,341605472,90678693,250844974,81805,0,36002516
SAGRADA FAMILIA,7,2023,440882051,421808872,16317954,2755225,0,395789418,105378596,290320314,90508,0,45092633
SAGRADA FAMILIA,8,2023,506621479,483606515,18635621,4379343,0,452728762,120167026,332471228,90508,0,53892717
SAGRADA FAMILIA,9,2023,567715068,542523688,20659830,4531550,0,505982385,134713726,371072611,196048,0,61732683
SAGRADA FAMILIA,10,2023,632187154,603620663,23591544,4974947,0,561101456,149308464,411549739,243253,0,71085698
SAGRADA FAMILIA,11,2023,699345372,664206060,29247894,5891418,0,618347811,164117244,453987314,243253,0,80997561
SAGRADA FAMILIA,12,2023,764660416,725491566,32405727,6763123,0,740421974,179464176,501611950,59345848,0,24238442
SAGRADA FAMILIA,1,2024,62868094,59741176,2398212,728706,0,58046845,14015714,44031131,0,0,4821249
SAGRADA FAMILIA,2,2024,125690022,119899835,4691752,1098435,0,115465535,28164071,87301464,0,0,10224487
SAGRADA FAMILIA,3,2024,187619098,178206959,7901712,1510427,0,171590705,42908294,128682411,0,0,16028393
SAGRADA FAMILIA,4,2024,250376246,238098337,10311187,1966722,0,228428472,57472388,170956084,0,0,21947774
SAGRADA FAMILIA,5,2024,317786881,302835262,12756081,2195538,0,287528209,71826262,215701947,0,0,30258672
SAGRADA FAMILIA,6,2024,383822040,365285599,15519751,3016690,0,346991632,86648491,260211537,131604,0,36830408
SAGRADA FAMILIA,7,2024,453696111,431430151,17936198,4329762,0,410564634,101692659,308607306,264669,0,43131477
SAGRADA FAMILIA,8,2024,520720250,495718086,20245482,4756682,0,474081220,116959276,356857275,264669,0,46639030
SAGRADA FAMILIA,9,2024,586661744,558696855,22816285,5148604,0,535835825,131618983,403952173,264669,0,50825919
SAGRADA FAMILIA,10,2024,657077605,626002728,25262660,5812217,0,599687221,146788467,452617643,281111,0,57390384
SAGRADA FAMILIA,11,2024,724452506,690974426,27586768,5891312,0,659876712,162413840,497181761,281111,0,64575794
SAGRADA FAMILIA,12,2024,796381059,757292331,32891402,6197326,0,773984570,177925220,565681009,30378341,0,22396489
SAGRADA FAMILIA,1,2025,68582937,66026717,2342161,214059,0,61084606,14993650,45990956,100000,0,7498331
SAGRADA FAMILIA,2,2025,137301963,132166536,4665091,470336,0,123120245,29183309,93736936,200000,0,14181718
SAGRADA FAMILIA,3,2025,212374218,204320784,7320588,732846,0,187357615,45598135,141459480,300000,0,25016603
SAGRADA FAMILIA,4,2025,283185153,272666985,9695454,822714,0,252252630,62262231,189587567,402832,0,30932523
SAGRADA FAMILIA,5,2025,358804978,345795983,11945104,1063891,0,313849171,79260908,234085431,502832,0,44955807
SAGRADA FAMILIA,6,2025,429340047,413269943,14854094,1216010,0,370723496,95858929,274261735,602832,0,58616551
SAGRADA FAMILIA,7,2025,502341624,483686811,17274275,1380538,0,442879592,113124246,329052514,702832,0,59462032
SAGRADA FAMILIA,8,2025,574712356,551487267,20427287,2797802,0,510062909,130858399,378401678,802832,0,64649447
SAGRADA FAMILIA,9,2025,651795345,624321373,23178222,4295750,0,581147680,148581719,431663129,902832,0,70647665
SAGRADA FAMILIA,10,2025,728930387,697952210,26298394,4679783,0,654270296,167151185,486112365,1006746,0,74660091
SAGRADA FAMILIA,11,2025,801978398,767052206,29233728,5692464,0,724055084,185874762,537173576,1006746,0,77923314
SAGRADA FAMILIA,12,2025,889764538,848581268,35282609,5900661,0,856379400,205941539,587119660,63318201,0,33385138
SAGRADA FAMILIA,1,2026,78924967,76218678,2608324,97965,0,68814054,19754977,49059077,0,0,10110913
SAGRADA FAMILIA,2,2026,156168881,148994706,5896586,1277589,0,139508052,39184541,100323511,0,0,16660829
SAGRADA FAMILIA,3,2026,239546672,227584234,8802258,3160179,0,208846847,59724600,148962247,160000,0,30699824
SAN ANDRES,1,2019,1329534,1326059,3475,0,0,1031625,457484,574141,0,0,297909
SAN ANDRES,2,2019,2616973,2608163,8810,0,0,2189293,918949,1270344,0,0,427680
SAN ANDRES,3,2019,4083886,4068381,15505,0,0,3298387,1385304,1913083,0,0,785499
SAN ANDRES,4,2019,5084813,5062993,21820,0,0,4596049,1857531,2738518,0,0,488764
SAN ANDRES,5,2019,5831915,5806510,25405,0,0,4894123,2217886,2668833,7404,0,937792
SAN ANDRES,6,2019,7791186,7745906,45280,0,0,6773762,2811574,3940808,21380,0,1017424
SAN ANDRES,7,2019,9206489,9152449,54040,0,0,8013017,3298043,4667574,47400,0,1193472
SAN ANDRES,8,2019,12228021,12157531,70490,0,0,10228673,3792425,5379428,1056820,0,1999348
SAN ANDRES,9,2019,13526559,13453099,73460,0,0,11558004,4296574,5996090,1265340,0,1968555
SAN ANDRES,10,2019,15128499,15049864,78635,0,0,12784970,4805240,6671134,1308596,0,2343529
SAN ANDRES,11,2019,16432154,16331382,100772,0,0,14205207,5307099,7569804,1328304,0,2226947
SAN ANDRES,12,2019,18204564,18032693,171871,0,0,16580724,5809118,8176984,2594622,0,1623840
SAN ANDRES,1,2020,1600417,1593322,7095,0,0,1076875,454419,622456,0,0,523542
SAN ANDRES,2,2020,3186607,3166992,19615,0,0,2159427,913456,1245971,0,0,1027180
SAN ANDRES,3,2020,4147084,4124264,22820,0,0,3280167,1376340,1898331,5496,0,866917
